transaction_id,customer_id,product_id,store_id,transaction_date,transaction_time,quantity,unit_price,discount_pct,total_amount,payment_method,status,source_system
TXN0004022,CUST0180,PROD0011,STORE004,2023-03-15,11:41:45,5,421.06,0.22,1642.13,Cash,Completed,WebApp
TXN0004023,CUST0178,PROD0016,STORE008,2023-04-10,22:25:00,1,423.14,0.17,351.21,Wallet,Completed,WebApp
TXN0004024,CUST0075,PROD0008,STORE001,2023-03-22,11:24:50,3,1038.52,0.02,3053.25,Credit Card,Completed,WebApp
TXN0004025,CUST0031,PROD0007,STORE002,2023-09-11,14:22:09,4,1252.2,0.2,4007.04,Net Banking,Completed,WebApp
TXN0004026,CUST0029,PROD0005,STORE008,2023-12-19,14:06:28,5,1009.02,0.3,3531.57,Net Banking,Completed,MobileApp
TXN0004027,CUST0084,PROD0001,STORE007,2023-12-23,14:10:36,3,975.0,0.05,2778.75,Wallet,Pending,POS
TXN0004028,CUST0177,PROD0010,STORE004,2023-02-21,15:58:46,5,1353.53,0.16,5684.83,Net Banking,Returned,WebApp
TXN0004029,CUST0035,PROD0006,STORE008,2023-06-28,09:15:04,1,885.14,0.04,849.73,Net Banking,Completed,MobileApp
TXN0004030,CUST0018,PROD0011,STORE005,2023-09-05,04:21:26,4,421.06,0.08,1549.5,Credit Card,Completed,WebApp
TXN0004031,CUST0120,PROD0017,STORE003,2023-08-12,19:01:25,1,383.47,0.2,306.78,Wallet,Completed,WebApp
TXN0004032,CUST0182,PROD0023,STORE006,2023-04-05,12:58:04,1,459.43,0.2,367.54,Debit Card,Completed,POS
TXN0004033,CUST0180,PROD0020,STORE008,2023-03-11,04:50:49,2,793.87,0.03,1540.11,Wallet,Completed,MobileApp
TXN0004034,CUST0111,PROD0013,STORE008,2023-06-15,09:41:00,4,85.36,0.12,300.47,UPI,Completed,MobileApp
TXN0004035,CUST0163,PROD0006,STORE005,2023-11-30,03:44:55,2,885.14,0.19,1433.93,Net Banking,Pending,WebApp
TXN0004036,CUST0057,PROD0011,STORE004,2023-09-14,23:27:58,2,421.06,0.28,606.33,Credit Card,Returned,MobileApp
TXN0004037,CUST0171,PROD0001,STORE006,2023-05-03,16:02:21,5,975.0,0.27,3558.75,Net Banking,Completed,POS
TXN0004038,CUST0030,PROD0008,STORE007,2023-12-01,17:24:18,4,1038.52,0.26,3074.02,UPI,Completed,WebApp
TXN0004039,CUST0035,PROD0014,STORE002,2023-08-14,00:47:22,3,112.23,0.04,323.22,Wallet,Completed,WebApp
TXN0004040,CUST0003,PROD0012,STORE003,2023-01-19,17:25:34,5,997.53,0.28,3591.11,Net Banking,Completed,WebApp
TXN0004041,CUST0024,PROD0005,STORE004,2023-10-28,18:53:54,3,1009.02,0.28,2179.48,Wallet,Pending,MobileApp
TXN0004042,CUST0112,PROD0021,STORE003,2023-11-02,04:55:25,3,1169.25,0.17,2911.43,Debit Card,Completed,WebApp
TXN0004043,CUST0007,PROD0002,STORE007,2023-06-27,02:23:05,2,977.37,0.1,1759.27,Net Banking,Pending,WebApp
TXN0004044,CUST0178,PROD0012,STORE002,2023-09-24,08:37:21,5,997.53,0.06,4688.39,Debit Card,Completed,POS
TXN0004045,CUST0117,PROD0007,STORE005,2023-06-21,16:41:01,3,1252.2,0.24,2855.02,Wallet,Completed,MobileApp
TXN0004046,CUST0127,PROD0014,STORE003,2023-05-18,13:48:05,1,112.23,0.06,105.5,Net Banking,Completed,MobileApp
TXN0004047,CUST0097,PROD0003,STORE006,2023-08-09,10:15:09,2,463.5,0.28,667.44,Debit Card,Completed,MobileApp
TXN0004048,CUST0067,PROD0025,STORE008,2023-09-19,03:00:06,1,740.5,0.22,577.59,UPI,Pending,MobileApp
TXN0004049,CUST0028,PROD0006,STORE008,2023-10-02,08:02:49,1,885.14,0.18,725.81,Cash,Pending,MobileApp
TXN0004050,CUST0065,PROD0008,STORE008,2023-11-28,23:52:46,3,1038.52,0.17,2585.91,Credit Card,Completed,WebApp
TXN0004051,CUST0132,PROD0004,STORE008,2023-01-08,16:54:01,5,1332.02,0.07,6193.89,UPI,Pending,MobileApp
TXN0004052,CUST0152,PROD0020,STORE001,2023-09-18,01:34:07,3,793.87,0.26,1762.39,UPI,Completed,POS
TXN0004053,CUST0056,PROD0010,STORE001,2023-10-11,23:07:44,3,1353.53,0.3,2842.41,Wallet,Completed,WebApp
TXN0004054,CUST0097,PROD0023,STORE004,2023-09-23,23:52:42,3,459.43,0.29,978.59,Net Banking,Pending,MobileApp
TXN0004055,CUST0010,PROD0021,STORE003,2023-02-05,03:26:44,1,1169.25,0.23,900.32,Net Banking,Pending,WebApp
TXN0004056,CUST0108,PROD0001,STORE003,2023-05-29,13:28:53,1,975.0,0.05,926.25,Net Banking,Completed,POS
TXN0004057,CUST0130,PROD0004,STORE003,2023-04-08,12:49:10,3,1332.02,0.17,3316.73,Credit Card,Returned,WebApp
TXN0004058,CUST0160,PROD0017,STORE005,2023-06-14,19:04:54,5,383.47,0.27,1399.67,Debit Card,Returned,POS
TXN0004059,CUST0149,PROD0005,STORE001,2023-05-13,23:27:23,2,1009.02,0.07,1876.78,Net Banking,Completed,WebApp
TXN0004060,CUST0184,PROD0004,STORE007,2023-09-20,20:06:13,4,1332.02,0.11,4741.99,Credit Card,Completed,MobileApp
TXN0004061,CUST0160,PROD0012,STORE001,2023-09-14,18:43:48,3,997.53,0.07,2783.11,Net Banking,Completed,MobileApp
TXN0004062,CUST0026,PROD0013,STORE005,2023-07-17,04:56:46,3,85.36,0.01,253.52,Wallet,Pending,WebApp
TXN0004063,CUST0049,PROD0005,STORE003,2023-03-17,08:57:46,2,1009.02,0.01,1997.86,Cash,Returned,WebApp
TXN0004064,CUST0066,PROD0004,STORE003,2023-04-22,21:55:36,4,1332.02,0.03,5168.24,UPI,Completed,WebApp
TXN0004065,CUST0065,PROD0011,STORE007,2023-01-07,22:20:54,1,421.06,0.15,357.9,Cash,Completed,MobileApp
TXN0004066,CUST0063,PROD0010,STORE001,2023-05-19,20:52:59,5,1353.53,0.07,6293.91,UPI,Completed,MobileApp
TXN0004067,CUST0164,PROD0016,STORE006,2023-09-19,03:37:11,5,423.14,0.16,1777.19,Credit Card,Returned,MobileApp
TXN0004068,CUST0099,PROD0012,STORE007,2023-07-09,21:58:38,5,997.53,0.06,4688.39,Net Banking,Completed,WebApp
TXN0004069,CUST0112,PROD0023,STORE003,2023-10-03,07:05:51,2,459.43,0.07,854.54,Debit Card,Returned,WebApp
TXN0004070,CUST0060,PROD0009,STORE002,2023-11-07,22:48:22,5,1284.62,0.06,6037.71,UPI,Returned,MobileApp
TXN0004071,CUST0192,PROD0025,STORE001,2023-03-10,16:01:05,2,740.5,0.27,1081.13,Net Banking,Returned,POS
TXN0004072,CUST0174,PROD0001,STORE007,2023-07-05,00:08:47,2,975.0,0.17,1618.5,Net Banking,Pending,WebApp
TXN0004073,CUST0069,PROD0015,STORE004,2023-05-23,03:56:53,3,1221.45,0.2,2931.48,Wallet,Completed,MobileApp
TXN0004074,CUST0064,PROD0020,STORE002,2023-04-06,07:47:44,1,793.87,0.22,619.22,Credit Card,Pending,WebApp
TXN0004075,CUST0170,PROD0024,STORE007,2023-11-23,01:56:27,4,1497.89,0.26,4433.75,Net Banking,Returned,MobileApp
TXN0004076,CUST0066,PROD0016,STORE008,2023-12-31,03:05:42,2,423.14,0.23,651.64,Credit Card,Completed,POS
TXN0004077,CUST0142,PROD0008,STORE005,2023-10-13,05:25:01,2,1038.52,0.22,1620.09,Credit Card,Pending,WebApp
TXN0004078,CUST0121,PROD0023,STORE008,2023-11-26,07:12:55,5,459.43,0.23,1768.81,Wallet,Completed,POS
TXN0004079,CUST0035,PROD0011,STORE004,2023-11-12,04:08:16,5,421.06,0.07,1957.93,Debit Card,Completed,WebApp
TXN0004080,CUST0123,PROD0015,STORE003,2023-07-05,14:43:21,4,1221.45,0.14,4201.79,Credit Card,Completed,POS
TXN0004081,CUST0169,PROD0017,STORE006,2023-05-25,16:19:27,2,383.47,0.03,743.93,Credit Card,Completed,MobileApp
TXN0004082,CUST0097,PROD0007,STORE004,2023-12-31,17:31:34,5,1252.2,0.25,4695.75,Cash,Completed,POS
TXN0004083,CUST0005,PROD0025,STORE005,2023-12-19,20:44:56,4,740.5,0.1,2665.8,Cash,Pending,POS
TXN0004084,CUST0095,PROD0022,STORE005,2023-01-29,12:36:44,4,760.72,0.23,2343.02,Wallet,Completed,MobileApp
TXN0004085,CUST0151,PROD0006,STORE006,2023-11-24,01:09:59,2,885.14,0.04,1699.47,UPI,Completed,WebApp
TXN0004086,CUST0021,PROD0014,STORE008,2023-07-30,23:28:41,5,112.23,0.29,398.42,Net Banking,Pending,MobileApp
TXN0004087,CUST0018,PROD0017,STORE007,2023-02-10,07:55:36,2,383.47,0.22,598.21,UPI,Pending,MobileApp
TXN0004088,CUST0075,PROD0025,STORE006,2023-02-03,03:45:35,5,740.5,0.04,3554.4,UPI,Returned,POS
TXN0004089,CUST0059,PROD0021,STORE006,2023-05-24,14:13:31,1,1169.25,0.03,1134.17,Net Banking,Pending,WebApp
TXN0004090,CUST0036,PROD0013,STORE004,2023-10-26,12:56:53,5,85.36,0.27,311.56,UPI,Completed,MobileApp
TXN0004091,CUST0160,PROD0016,STORE008,2023-09-03,17:40:40,5,423.14,0.03,2052.23,Debit Card,Completed,POS
TXN0004092,CUST0012,PROD0018,STORE002,2023-02-19,23:16:11,1,32.14,0.24,24.43,Cash,Returned,MobileApp
TXN0004093,CUST0107,PROD0020,STORE001,2023-02-13,10:31:20,4,793.87,0.05,3016.71,Cash,Completed,POS
TXN0004094,CUST0065,PROD0019,STORE001,2023-08-16,03:40:44,5,33.51,0.21,132.36,Wallet,Completed,MobileApp
TXN0004095,CUST0131,PROD0001,STORE001,2023-06-30,16:44:30,3,975.0,0.19,2369.25,Debit Card,Completed,POS
TXN0004096,CUST0169,PROD0006,STORE008,2023-12-21,18:25:27,3,885.14,0.26,1965.01,UPI,Completed,MobileApp
TXN0004097,CUST0077,PROD0017,STORE004,2023-06-26,03:29:07,1,383.47,0.28,276.1,Cash,Returned,POS
TXN0004098,CUST0191,PROD0011,STORE002,2023-05-12,06:48:15,2,421.06,0.2,673.7,UPI,Completed,WebApp
TXN0004099,CUST0119,PROD0012,STORE008,2023-04-19,08:57:46,4,997.53,0.15,3391.6,Debit Card,Returned,WebApp
TXN0004100,CUST0137,PROD0016,STORE006,2023-02-05,00:19:45,1,423.14,0.06,397.75,Wallet,Pending,WebApp
TXN0004101,CUST0154,PROD0003,STORE005,2023-09-02,02:40:57,1,463.5,0.14,398.61,Wallet,Completed,MobileApp
TXN0004102,CUST0008,PROD0014,STORE002,2023-09-04,08:25:25,5,112.23,0.18,460.14,Wallet,Returned,MobileApp
TXN0004103,CUST0196,PROD0016,STORE005,2023-02-16,14:07:48,4,423.14,0.05,1607.93,Debit Card,Completed,POS
TXN0004104,CUST0095,PROD0013,STORE007,2023-05-06,23:03:13,5,85.36,0.2,341.44,Debit Card,Completed,POS
TXN0004105,CUST0100,PROD0019,STORE006,2023-06-16,17:28:46,2,33.51,0.27,48.92,Wallet,Returned,WebApp
TXN0004106,CUST0053,PROD0011,STORE001,2023-02-17,23:03:42,4,421.06,0.29,1195.81,Net Banking,Completed,MobileApp
TXN0004107,CUST0177,PROD0008,STORE005,2023-05-18,23:26:47,4,1038.52,0.25,3115.56,Wallet,Completed,POS
TXN0004108,CUST0175,PROD0013,STORE002,2023-11-24,19:13:42,3,85.36,0.18,209.99,Net Banking,Completed,POS
TXN0004109,CUST0198,PROD0019,STORE007,2023-08-14,10:25:44,2,33.51,0.26,49.59,UPI,Completed,POS
TXN0004110,CUST0149,PROD0025,STORE001,2023-11-19,19:53:21,5,740.5,0.1,3332.25,Net Banking,Returned,POS
TXN0004111,CUST0005,PROD0002,STORE007,2023-12-31,03:50:03,2,977.37,0.12,1720.17,UPI,Completed,WebApp
TXN0004112,CUST0067,PROD0002,STORE008,2023-12-31,20:03:55,5,977.37,0.14,4202.69,UPI,Pending,POS
TXN0004113,CUST0024,PROD0007,STORE006,2023-12-19,23:30:47,2,1252.2,0.26,1853.26,Wallet,Completed,MobileApp
TXN0004114,CUST0107,PROD0012,STORE003,2023-03-25,19:20:37,4,997.53,0.28,2872.89,Wallet,Pending,WebApp
TXN0004115,CUST0113,PROD0015,STORE008,2023-06-02,16:37:37,1,1221.45,0.1,1099.31,Wallet,Completed,WebApp
TXN0004116,CUST0023,PROD0006,STORE007,2023-02-19,10:18:45,5,885.14,0.23,3407.79,Cash,Completed,WebApp
TXN0004117,CUST0003,PROD0002,STORE003,2023-12-23,03:13:08,5,977.37,0.07,4544.77,Net Banking,Pending,MobileApp
TXN0004118,CUST0050,PROD0016,STORE005,2023-02-02,07:27:48,4,423.14,0.01,1675.63,Cash,Pending,WebApp
TXN0004119,CUST0020,PROD0012,STORE008,2023-03-11,23:38:04,4,997.53,0.03,3870.42,Cash,Completed,POS
TXN0004120,CUST0180,PROD0021,STORE006,2023-06-30,13:48:05,1,1169.25,0.22,912.01,Net Banking,Returned,MobileApp
TXN0004121,CUST0094,PROD0011,STORE003,2023-07-08,11:56:08,2,421.06,0.07,783.17,Wallet,Pending,WebApp
TXN0004122,CUST0143,PROD0016,STORE001,2023-12-08,04:49:09,4,423.14,0.06,1591.01,Cash,Completed,MobileApp
TXN0004123,CUST0058,PROD0008,STORE006,2023-08-13,16:39:31,2,1038.52,0.16,1744.71,Credit Card,Completed,MobileApp
TXN0004124,CUST0050,PROD0012,STORE007,2023-03-22,13:33:42,3,997.53,0.15,2543.7,UPI,Returned,WebApp
TXN0004125,CUST0106,PROD0009,STORE006,2023-12-17,04:57:33,3,1284.62,0.01,3815.32,Debit Card,Completed,POS
TXN0004126,CUST0032,PROD0018,STORE006,2023-01-26,17:30:20,1,32.14,0.16,27.0,Net Banking,Completed,WebApp
TXN0004127,CUST0193,PROD0001,STORE006,2023-01-07,10:33:00,5,975.0,0.03,4728.75,Credit Card,Completed,MobileApp
TXN0004128,CUST0165,PROD0018,STORE007,2023-05-14,08:31:27,4,32.14,0.18,105.42,Credit Card,Pending,POS
TXN0004129,CUST0115,PROD0018,STORE007,2023-07-16,20:18:24,4,32.14,0.06,120.85,UPI,Completed,POS
TXN0004130,CUST0060,PROD0010,STORE008,2023-10-21,13:14:12,4,1353.53,0.08,4980.99,Net Banking,Pending,POS
TXN0004131,CUST0040,PROD0023,STORE007,2023-11-12,02:22:00,2,459.43,0.15,781.03,Debit Card,Completed,WebApp
TXN0004132,CUST0075,PROD0007,STORE008,2023-06-10,01:20:10,2,1252.2,0.09,2279.0,Credit Card,Pending,WebApp
TXN0004133,CUST0003,PROD0011,STORE001,2023-08-02,00:39:30,3,421.06,0.14,1086.33,Wallet,Pending,WebApp
TXN0004134,CUST0042,PROD0020,STORE002,2023-10-28,15:28:15,3,793.87,0.11,2119.63,Net Banking,Returned,POS
TXN0004135,CUST0147,PROD0018,STORE006,2023-10-13,02:28:48,5,32.14,0.03,155.88,UPI,Returned,MobileApp
TXN0004136,CUST0060,PROD0013,STORE007,2023-08-14,20:33:33,3,85.36,0.06,240.72,UPI,Pending,WebApp
TXN0004137,CUST0077,PROD0017,STORE006,2023-05-06,03:51:40,3,383.47,0.14,989.35,Cash,Pending,WebApp
TXN0004138,CUST0068,PROD0009,STORE007,2023-05-05,18:20:11,1,1284.62,0.28,924.93,UPI,Returned,WebApp
TXN0004139,CUST0123,PROD0016,STORE008,2023-11-24,05:05:09,3,423.14,0.07,1180.56,Debit Card,Pending,WebApp
TXN0004140,CUST0132,PROD0015,STORE008,2023-02-07,19:05:59,3,1221.45,0.12,3224.63,Cash,Pending,MobileApp
TXN0004141,CUST0121,PROD0011,STORE006,2023-12-09,17:54:14,4,421.06,0.18,1381.08,Debit Card,Completed,MobileApp
TXN0004142,CUST0011,PROD0021,STORE001,2023-01-07,10:18:22,1,1169.25,0.1,1052.33,Wallet,Completed,WebApp
TXN0004143,CUST0059,PROD0013,STORE006,2023-01-17,10:46:36,5,85.36,0.11,379.85,Credit Card,Pending,POS
TXN0004144,CUST0071,PROD0010,STORE003,2023-12-03,23:55:30,3,1353.53,0.12,3573.32,Credit Card,Completed,POS
TXN0004145,CUST0157,PROD0008,STORE004,2023-07-28,10:15:12,1,1038.52,0.23,799.66,UPI,Completed,MobileApp
TXN0004146,CUST0095,PROD0020,STORE008,2023-10-27,21:34:01,3,793.87,0.28,1714.76,Cash,Returned,POS
TXN0004147,CUST0129,PROD0006,STORE002,2023-01-01,16:31:35,5,885.14,0.12,3894.62,Net Banking,Completed,MobileApp
TXN0004148,CUST0121,PROD0017,STORE003,2023-08-27,13:15:03,4,383.47,0.3,1073.72,Cash,Returned,WebApp
TXN0004149,CUST0057,PROD0019,STORE004,2023-07-30,00:36:31,4,33.51,0.25,100.53,Wallet,Pending,WebApp
TXN0004150,CUST0129,PROD0011,STORE006,2023-01-29,21:41:18,1,421.06,0.24,320.01,UPI,Completed,MobileApp
TXN0004151,CUST0012,PROD0015,STORE003,2023-11-09,23:49:47,5,1221.45,0.12,5374.38,Credit Card,Completed,POS
TXN0004152,CUST0114,PROD0020,STORE004,2023-03-17,12:22:09,2,793.87,0.21,1254.31,Net Banking,Pending,POS
TXN0004153,CUST0089,PROD0010,STORE007,2023-11-15,09:42:05,2,1353.53,0.0,2707.06,Wallet,Completed,WebApp
TXN0004154,CUST0128,PROD0004,STORE002,2023-04-15,18:35:53,4,1332.02,0.13,4635.43,Wallet,Returned,POS
TXN0004155,CUST0072,PROD0021,STORE006,2023-10-30,17:29:42,5,1169.25,0.03,5670.86,Credit Card,Pending,MobileApp
TXN0004156,CUST0129,PROD0010,STORE001,2023-06-11,06:44:35,4,1353.53,0.1,4872.71,Credit Card,Completed,POS
TXN0004157,CUST0190,PROD0013,STORE006,2023-03-14,13:33:13,5,85.36,0.19,345.71,Cash,Completed,POS
TXN0004158,CUST0197,PROD0015,STORE001,2023-04-08,01:26:38,3,1221.45,0.02,3591.06,Net Banking,Returned,POS
TXN0004159,CUST0017,PROD0025,STORE003,2023-07-18,17:15:35,5,740.5,0.03,3591.42,Net Banking,Completed,POS
TXN0004160,CUST0124,PROD0017,STORE006,2023-10-13,04:07:18,2,383.47,0.13,667.24,Wallet,Pending,POS
TXN0004161,CUST0080,PROD0003,STORE004,2023-05-04,00:55:56,4,463.5,0.03,1798.38,Net Banking,Completed,MobileApp
TXN0004162,CUST0010,PROD0017,STORE006,2023-07-28,17:16:43,5,383.47,0.06,1802.31,Cash,Completed,WebApp
TXN0004163,CUST0200,PROD0025,STORE002,2023-04-12,17:25:27,4,740.5,0.13,2576.94,UPI,Returned,POS
TXN0004164,CUST0103,PROD0016,STORE008,2023-06-29,18:22:28,3,423.14,0.3,888.59,Debit Card,Completed,WebApp
TXN0004165,CUST0026,PROD0001,STORE006,2023-12-04,04:22:00,4,975.0,0.14,3354.0,UPI,Completed,POS
TXN0004166,CUST0085,PROD0023,STORE002,2023-06-13,10:33:28,1,459.43,0.19,372.14,Debit Card,Completed,WebApp
TXN0004167,CUST0125,PROD0017,STORE005,2023-11-19,04:02:33,3,383.47,0.24,874.31,Credit Card,Completed,WebApp
TXN0004168,CUST0030,PROD0001,STORE005,2023-08-28,23:59:48,1,975.0,0.11,867.75,UPI,Pending,POS
TXN0004169,CUST0030,PROD0013,STORE007,2023-03-02,13:49:43,1,85.36,0.16,71.7,Credit Card,Completed,WebApp
TXN0004170,CUST0163,PROD0012,STORE007,2023-11-28,09:01:45,4,997.53,0.03,3870.42,UPI,Returned,MobileApp
TXN0004171,CUST0168,PROD0012,STORE001,2023-06-09,10:35:19,1,997.53,0.01,987.55,Credit Card,Pending,MobileApp
TXN0004172,CUST0036,PROD0005,STORE008,2023-10-20,19:43:02,1,1009.02,0.12,887.94,Wallet,Returned,WebApp
TXN0004173,CUST0156,PROD0010,STORE004,2023-06-28,23:44:54,3,1353.53,0.13,3532.71,Wallet,Pending,POS
TXN0004174,CUST0174,PROD0008,STORE007,2023-07-26,09:31:08,2,1038.52,0.17,1723.94,Debit Card,Completed,WebApp
TXN0004175,CUST0084,PROD0025,STORE002,2023-04-24,07:22:04,4,740.5,0.01,2932.38,UPI,Completed,WebApp
TXN0004176,CUST0070,PROD0021,STORE007,2023-12-10,19:02:49,4,1169.25,0.21,3694.83,Credit Card,Completed,WebApp
TXN0004177,CUST0092,PROD0007,STORE001,2023-10-09,17:51:47,3,1252.2,0.21,2967.71,Net Banking,Returned,MobileApp
TXN0004178,CUST0043,PROD0011,STORE002,2023-10-22,12:07:47,3,421.06,0.0,1263.18,Net Banking,Completed,MobileApp
TXN0004179,CUST0149,PROD0017,STORE008,2023-01-08,18:32:07,2,383.47,0.02,751.6,Net Banking,Returned,MobileApp
TXN0004180,CUST0144,PROD0004,STORE004,2023-11-17,17:18:24,1,1332.02,0.07,1238.78,Cash,Completed,MobileApp
TXN0004181,CUST0047,PROD0018,STORE002,2023-07-15,08:20:16,3,32.14,0.02,94.49,Net Banking,Returned,POS
TXN0004182,CUST0095,PROD0015,STORE004,2023-06-28,07:26:06,1,1221.45,0.05,1160.38,Debit Card,Returned,WebApp
TXN0004183,CUST0152,PROD0017,STORE008,2023-03-24,18:22:59,4,383.47,0.05,1457.19,Net Banking,Pending,WebApp
TXN0004184,CUST0126,PROD0009,STORE006,2023-11-20,18:41:32,1,1284.62,0.17,1066.23,Cash,Returned,POS
TXN0004185,CUST0120,PROD0008,STORE004,2023-09-11,03:59:27,1,1038.52,0.23,799.66,Credit Card,Completed,POS
TXN0004186,CUST0098,PROD0003,STORE005,2023-08-02,10:02:54,3,463.5,0.13,1209.73,UPI,Completed,POS
TXN0004187,CUST0095,PROD0006,STORE007,2023-06-26,21:42:32,3,885.14,0.09,2416.43,Wallet,Completed,MobileApp
TXN0004188,CUST0107,PROD0024,STORE005,2023-12-04,21:53:36,3,1497.89,0.08,4134.18,Credit Card,Completed,MobileApp
TXN0004189,CUST0119,PROD0018,STORE001,2023-09-06,13:08:01,3,32.14,0.18,79.06,Cash,Completed,MobileApp
TXN0004190,CUST0050,PROD0015,STORE004,2023-06-16,23:10:19,5,1221.45,0.12,5374.38,Debit Card,Returned,MobileApp
TXN0004191,CUST0107,PROD0001,STORE008,2023-03-03,09:27:16,3,975.0,0.2,2340.0,UPI,Completed,POS
TXN0004192,CUST0112,PROD0023,STORE002,2023-05-25,04:20:22,2,459.43,0.11,817.79,UPI,Returned,POS
TXN0004193,CUST0143,PROD0007,STORE003,2023-02-15,06:34:16,4,1252.2,0.22,3906.86,Credit Card,Completed,WebApp
TXN0004194,CUST0019,PROD0001,STORE006,2023-11-18,11:49:09,3,975.0,0.28,2106.0,Net Banking,Completed,POS
TXN0004195,CUST0095,PROD0013,STORE001,2023-11-28,16:59:11,5,85.36,0.27,311.56,Wallet,Completed,WebApp
TXN0004196,CUST0041,PROD0016,STORE002,2023-04-16,09:02:44,2,423.14,0.12,744.73,Wallet,Completed,MobileApp
TXN0004197,CUST0159,PROD0007,STORE008,2023-05-08,04:26:30,5,1252.2,0.28,4507.92,Debit Card,Returned,POS
TXN0004198,CUST0063,PROD0005,STORE007,2023-08-08,14:18:27,2,1009.02,0.13,1755.69,Cash,Completed,MobileApp
TXN0004199,CUST0131,PROD0004,STORE005,2023-08-17,20:45:29,4,1332.02,0.16,4475.59,UPI,Pending,MobileApp
TXN0004200,CUST0039,PROD0019,STORE005,2023-04-10,02:12:26,3,33.51,0.18,82.43,Net Banking,Completed,MobileApp
TXN0004201,CUST0127,PROD0006,STORE007,2023-12-30,19:56:00,4,885.14,0.15,3009.48,Wallet,Completed,POS
TXN0004202,CUST0104,PROD0021,STORE007,2023-04-18,05:02:12,4,1169.25,0.19,3788.37,Credit Card,Returned,POS
TXN0004203,CUST0183,PROD0023,STORE004,2023-11-02,00:21:15,1,459.43,0.15,390.52,UPI,Completed,POS
TXN0004204,CUST0142,PROD0022,STORE004,2023-12-01,10:50:42,2,760.72,0.06,1430.15,Wallet,Completed,MobileApp
TXN0004205,CUST0005,PROD0004,STORE007,2023-01-06,05:15:27,4,1332.02,0.08,4901.83,Debit Card,Pending,POS
TXN0004206,CUST0031,PROD0020,STORE004,2023-12-21,23:58:39,5,793.87,0.16,3334.25,Wallet,Completed,POS
TXN0004207,CUST0019,PROD0004,STORE006,2023-12-09,07:36:30,3,1332.02,0.23,3076.97,Cash,Completed,WebApp
TXN0004208,CUST0125,PROD0008,STORE005,2023-10-24,02:01:43,1,1038.52,0.26,768.5,Net Banking,Returned,POS
TXN0004209,CUST0129,PROD0014,STORE003,2023-06-30,01:18:25,2,112.23,0.21,177.32,Credit Card,Completed,WebApp
TXN0004210,CUST0168,PROD0006,STORE003,2023-09-11,17:40:38,3,885.14,0.26,1965.01,Debit Card,Completed,WebApp
TXN0004211,CUST0027,PROD0021,STORE003,2023-02-20,07:21:02,4,1169.25,0.29,3320.67,Net Banking,Completed,POS
TXN0004212,CUST0016,PROD0017,STORE005,2023-09-03,19:56:37,1,383.47,0.02,375.8,Net Banking,Completed,WebApp
TXN0004213,CUST0035,PROD0023,STORE002,2023-11-10,15:41:22,1,459.43,0.17,381.33,Debit Card,Returned,MobileApp
TXN0004214,CUST0102,PROD0014,STORE006,2023-04-20,13:35:05,1,112.23,0.29,79.68,Net Banking,Pending,MobileApp
TXN0004215,CUST0042,PROD0004,STORE005,2023-04-26,15:12:03,1,1332.02,0.13,1158.86,Cash,Returned,POS
TXN0004216,CUST0072,PROD0025,STORE004,2023-11-13,00:38:57,5,740.5,0.01,3665.47,Debit Card,Completed,POS
TXN0004217,CUST0088,PROD0024,STORE007,2023-01-21,15:00:40,2,1497.89,0.12,2636.29,Debit Card,Completed,WebApp
TXN0004218,CUST0074,PROD0017,STORE006,2023-10-01,16:39:10,4,383.47,0.19,1242.44,Credit Card,Completed,POS
TXN0004219,CUST0119,PROD0008,STORE002,2023-03-20,19:50:52,3,1038.52,0.28,2243.2,Debit Card,Completed,POS
TXN0004220,CUST0148,PROD0015,STORE003,2023-02-27,09:37:42,3,1221.45,0.08,3371.2,Wallet,Completed,MobileApp
TXN0004221,CUST0176,PROD0010,STORE008,2023-11-25,02:32:34,3,1353.53,0.09,3695.14,Net Banking,Completed,WebApp
TXN0004222,CUST0154,PROD0009,STORE008,2023-09-01,20:53:53,5,1284.62,0.02,6294.64,Cash,Completed,MobileApp
TXN0004223,CUST0070,PROD0025,STORE007,2023-11-03,16:15:30,2,740.5,0.12,1303.28,UPI,Completed,MobileApp
TXN0004224,CUST0167,PROD0012,STORE001,2023-06-22,17:15:34,3,997.53,0.25,2244.44,Net Banking,Completed,POS
TXN0004225,CUST0004,PROD0024,STORE008,2023-11-12,18:03:46,4,1497.89,0.29,4254.01,Debit Card,Completed,WebApp
TXN0004226,CUST0038,PROD0004,STORE002,2023-10-28,22:32:00,2,1332.02,0.23,2051.31,UPI,Completed,POS
TXN0004227,CUST0061,PROD0004,STORE006,2023-05-16,00:07:03,4,1332.02,0.17,4422.31,Credit Card,Completed,WebApp
TXN0004228,CUST0008,PROD0003,STORE004,2023-01-04,13:10:11,2,463.5,0.1,834.3,Net Banking,Completed,MobileApp
TXN0004229,CUST0146,PROD0007,STORE002,2023-03-08,12:25:53,4,1252.2,0.22,3906.86,Debit Card,Completed,POS
TXN0004230,CUST0098,PROD0004,STORE005,2023-03-21,06:06:00,1,1332.02,0.27,972.37,Credit Card,Returned,POS
TXN0004231,CUST0177,PROD0015,STORE002,2023-06-01,10:29:58,5,1221.45,0.24,4641.51,Wallet,Completed,POS
TXN0004232,CUST0086,PROD0025,STORE002,2023-10-21,11:01:35,5,740.5,0.2,2962.0,Credit Card,Pending,MobileApp
